Time,Angle,Distance
13:12:37.14020, 65.97, 3293.25, 
13:12:37.14020, 67.28, 3271.00, 
13:12:37.14021, 68.56, 3237.75, 
13:12:37.14022, 69.89, 3204.25, 
13:12:37.14023, 71.20, 3174.25, 
13:12:37.14024, 72.48, 3143.25, 
13:12:37.14024, 73.81, 3124.50, 
13:12:37.14025, 75.09, 3107.00, 
13:12:37.14030, 76.39, 0.00, 
13:12:37.14031, 78.72, 0.00, 
13:12:37.14032, 80.08, 0.00, 
13:12:37.14033, 81.34, 946.50, 
13:12:37.14033, 82.72, 939.25, 
13:12:37.14034, 83.98, 939.25, 
13:12:37.14035, 85.16, 947.75, 
13:12:37.14040, 92.98, 0.00, 
13:12:37.14041, 86.63, 4928.00, 
13:12:37.14041, 155.84, 1797.00, 
13:12:37.14042, 157.16, 1782.50, 
13:12:37.14043, 158.50, 1767.75, 
13:12:37.14044, 159.78, 1749.75, 
13:12:37.14045, 161.11, 1734.75, 
13:12:37.14050, 162.42, 1724.75, 
13:12:37.14050, 163.70, 1716.75, 
13:12:37.14051, 164.97, 1709.50, 
13:12:37.14052, 166.27, 1700.75, 
13:12:37.14053, 167.58, 1695.25, 
13:12:37.14054, 168.94, 1691.75, 
13:12:37.14054, 170.19, 1683.50, 
13:12:37.14055, 172.00, 0.00, 
13:12:37.14100, 179.94, 0.00, 
13:12:37.14101, 181.25, 0.00, 
13:12:37.14102, 175.39, 0.00, 
13:12:37.14103, 176.72, 1669.25, 
13:12:37.14103, 178.00, 1671.50, 
13:12:37.14104, 179.30, 1672.50, 
13:12:37.14105, 180.56, 1676.50, 
13:12:37.14110, 181.86, 1682.25, 
13:12:37.14111, 183.22, 1660.25, 
13:12:37.14111, 184.72, 0.00, 
13:12:37.14112, 186.00, 1338.75, 
13:12:37.14113, 194.20, 0.00, 
13:12:37.14114, 188.62, 1327.75, 
13:12:37.14115, 189.89, 1329.00, 
13:12:37.14115, 191.67, 0.00, 
13:12:37.14120, 199.39, 0.00, 
13:12:37.14121, 194.28, 943.50, 
13:12:37.14122, 195.48, 943.00, 
13:12:37.14123, 197.09, 0.00, 
13:12:37.14124, 198.41, 0.00, 
13:12:37.14124, 205.89, 0.00, 
13:12:37.14125, 207.17, 0.00, 
13:12:37.14130, 208.47, 0.00, 
13:12:37.14131, 209.77, 0.00, 
13:12:37.14132, 211.11, 0.00, 
13:12:37.14132, 212.42, 0.00, 
13:12:37.14133, 213.72, 0.00, 
13:12:37.14134, 215.02, 0.00, 
13:12:37.14135, 216.31, 0.00, 
13:12:37.14140, 217.61, 0.00, 
13:12:37.14140, 218.92, 0.00, 
13:12:37.14141, 220.22, 0.00, 
13:12:37.14142, 221.52, 0.00, 
13:12:37.14143, 222.81, 0.00, 
13:12:37.14144, 224.11, 0.00, 
13:12:37.14145, 225.42, 0.00, 
13:12:37.14145, 226.72, 0.00, 
13:12:37.14150, 228.02, 0.00, 
13:12:37.14151, 229.31, 0.00, 
13:12:37.14152, 230.61, 0.00, 
13:12:37.14153, 231.91, 0.00, 
13:12:37.14153, 233.22, 0.00, 
13:12:37.14154, 234.56, 0.00, 
13:12:37.14155, 235.86, 0.00, 
13:12:37.14200, 237.17, 0.00, 
13:12:37.14201, 238.47, 0.00, 
13:12:37.14201, 239.78, 0.00, 
13:12:37.14202, 241.08, 0.00, 
13:12:37.14203, 242.37, 0.00, 
13:12:37.14204, 243.69, 0.00, 
13:12:37.14205, 244.98, 0.00, 
13:12:37.14210, 246.28, 0.00, 
13:12:37.14210, 247.59, 0.00, 
13:12:37.14211, 248.89, 0.00, 
13:12:37.14212, 250.19, 0.00, 
13:12:37.14213, 251.48, 0.00, 
13:12:37.14214, 252.80, 0.00, 
13:12:37.14214, 254.09, 0.00, 
13:12:37.14215, 5.39, 10332.25, 
13:12:37.14311, 324.19, 0.00, 
13:12:37.14312, 325.47, 0.00, 
13:12:37.14313, 326.78, 0.00, 
13:12:37.14314, 328.08, 0.00, 
13:12:37.14314, 329.39, 0.00, 
13:12:37.14315, 330.73, 0.00, 
13:12:37.14320, 332.03, 0.00, 
